"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 05 15:01:49 GMT 2023","Fri May 05 15:01:50 GMT 2023","1304","tests","test_login","TestLogin","","","User is not allowed to enter alpha characters","User is not allowed to enter alpha characters"
"passed","Fri May 05 15:01:44 GMT 2023","Fri May 05 15:01:46 GMT 2023","1807","tests","test_login","TestLogin","","","User is not allowed to enter invalid phone number","User is not allowed to enter invalid phone number"
